metadata,metadata,metadata,measured_values,measured_values,measured_values,measured_values,measured_values,measured_values,measured_values,measured_values,measured_values,measured_values,predicted_values,predicted_values,predicted_values,predicted_values,predicted_values,predicted_values,predicted_values,predicted_values,predicted_values,predicted_values
C#CCNC(=O)C(C)SC1=NN=C(NC2CC2)S1,RL-210,02/25/2019,4.170619737930987,3.2689432531100078,,5.827158483123098,6.297986159156451,6.271575295747185,7.948214827604785,7.553166026912087,6.545655904635254,6.5544533392705375,7.851163391648901,3.201017336181816,4.296273105395767,4.6101654818577975,7.314115286264879,3.027106523115024,7.887209528614816,7.909834999997643,5.6376047440429735,11.19649589821742
CC1=C(C)SC(NC(=O)C(C)SC2=NN=C(NC3CC3)S2)=N1,RL-211,02/26/2019,7.4098098160646195,8.927943159710534,7.986715170609216,5.967142173233529,,6.179920685132387,6.885518379988404,3.876086092777805,6.501591244777488,5.82117266046658,4.103298450565882,8.962255959511575,7.889853720399616,9.357301819639977,7.314115286264879,3.768371714976125,6.824986604056143,5.84602046830511,6.197159438942061,-0.8332937491332206
CC(SC1=NN=C(NC2CC2)S1)C(=O)NC1=CC=C2OCCCOC2=C1,RL-212,02/26/2019,5.563919366882478,4.79106911073951,7.749064438939419,7.1552723982517,5.667212457922577,5.601226812157825,4.537701732782096,9.19545550030401,7.370866497001604,6.985004270009091,0.9305264789233458,4.228968921253974,7.315854849295706,8.081493416853473,5.085473832341096,6.72482168298253,4.573702004088554,9.36471308487629,6.891211539981744,5.9696427697073275
CC(SC1=NN=C(NC2CC2)S1)C(=O)NC1=C(F)C(F)=C(F)C(F)=C1F,RL-213,02/26/2019,6.7814489822732735,6.970208611752072,9.478642509670085,,6.395339191234381,4.266428250226797,,7.421359518187723,5.222340275667269,6.367935607827886,9.76083934096935,6.712342469180961,10.182231772592846,8.081493416853473,5.10958523571436,4.52078796866841,4.573702004088554,5.5520148701409475,4.84984029006052,8.19373905757287
CC(SC1=NN=C(NC2CC2)S1)C(=O)NC1=CC(Cl)=CC=C1F,RL-214,02/26/2019,,7.516802576896744,,,6.784952000039082,5.540221458488682,8.542629589129618,6.449186106141293,5.835919750646315,5.159129767169951,9.76083934096935,8.708683385711087,10.182231772592846,8.081493416853473,7.839938078917006,4.22023362704731,8.394488560039656,7.814894235577099,4.202017524094417,4.383211053594962
CC(SC1=NN=C(NC2CC2)S1)C(=O)NC1=CC=C2OC(F)(F)OC2=C1,RL-215,02/27/2019,7.63278585516238,4.6046043455980525,3.197787023328969,6.774580836335364,5.23573796830024,,7.263156417474961,7.231340687053916,,5.62119818604234,4.520749262279082,5.40528557559787,2.731237961576666,7.6324605888618615,3.9059082099412157,4.22023362704731,7.066165059084214,8.44727216571034,4.202017524094417,4.341491748369914
CC(SC1=NN=C(NC2CC2)S1)C(=O)NC1=CC=C2OC3(CCCCC3)OC2=C1,RL-216,02/27/2019,6.17969003848815,3.4577122443175625,4.7297135252288065,6.581793065694635,6.0846080774274665,4.276995583661633,5.606790807511544,8.909635928038913,7.164870282118156,6.0528840236361265,6.373265213198691,3.5551623749204,4.600711299359383,9.295320320669816,6.523452957053475,3.7066664384655725,5.877113834953243,8.814713029298227,8.322521027115268,6.549970427462583
CC(=O)N1CCN(C(=O)C(C)SC2=NN=C(NC3CC3)S2)CC1,RL-217,02/27/2019,7.789220959582437,4.819108405918738,8.413382446817966,,5.360469034850917,6.4044038626740925,6.241481979519759,8.40338321727922,7.495404313991155,6.014027934051203,6.928238206655165,5.463745702465103,9.132284462956054,9.295320320669816,8.870282690116104,6.182875031326613,6.076605211808993,9.06075261199499,4.862846807666483,9.282235555795909
CCOC(=O)N1CCN(C(=O)C(C)SC2=NN=C(NC3CC3)S2)CC1,RL-218,02/27/2019,5.646715585193798,6.162020573472462,8.520989744677255,5.36208690231347,5.296826647580747,7.375265016441757,3.891678930668724,5.52698230719469,6.738807168317368,6.277346686545789,9.984080403201233,6.696317007986414,8.992464876461487,6.118451108893949,5.419222899440365,13.172690955839705,3.4547738380030126,3.3130242107265033,8.049157861179,10.025092295289797
CC(SC1=NN=C(NC2CC2)S1)C(=O)N1CCN(C2=CC=C(F)C=C2)CC1,RL-219,02/28/2019,5.268434572528518,4.226914850356566,9.183543950177995,6.0413378522699634,5.120678958335242,5.031503868949963,7.833504448614018,6.207520227090563,4.6956414204710395,5.991284882261803,5.085321147339776,4.174533915006746,8.469766695962301,4.944937543303955,3.180136004405469,7.642250407274484,7.895100700273705,6.021879033439398,2.04399883465695,4.897157988164438
CC(SC1=NN=C(NC2CC2)S1)C(=O)N1CCC(C(N)=O)CC1,RL-220,02/28/2019,6.366568230765454,4.075011121177406,2.8785704593403576,6.85701541795745,5.738801750924447,4.7889581637557495,4.304991797801963,6.091389912848315,5.690207911398014,6.596612751287642,9.972918148750859,3.46298944626028,3.083017993184958,7.691774278954764,6.475208739729102,6.231693434104965,4.217852220884371,3.6439896933692415,4.768482784241624,8.237531568659517
CC(SC1=NN=C(NC2CC2)S1)C(=O)N1CCN(C2=CC=CC=C2O)CC1,RL-221,02/28/2019,7.565510569511444,3.2499442430671666,9.983006385990658,5.859767624085872,6.063658015012063,4.468463051259292,,5.148071872033475,6.1795815170510595,6.736134686755869,4.735828712343073,2.67339661421173,9.910986892118382,6.1145773959505,5.774244965004868,1.6812226560522534,4.217852220884371,4.110387116672451,5.602265578464952,1.8516279197264183
CC(SC1=NN=C(NC2CC2)S1)C(=O)N1CCN(C2=NC=CC=N2)CC1,RL-222,03/01/2019,4.599555597332941,4.87287706397132,5.680873374040804,,5.011544195243669,,5.70784540382493,9.463431961068432,,5.3503942646249705,3.8332837585998782,4.583141965858758,5.54336232114168,6.1145773959505,4.698820159255521,1.6812226560522534,5.386440021241387,8.894575660170606,5.602265578464952,3.2548203762512236
CC1CCC(C#N)(N(C)C(=O)C(C)SC2=NN=C(NC3CC3)S2)CC1,RL-223,03/01/2019,7.243501308794824,7.228700998798814,2.5679665183512466,7.238367713892114,,7.021381202091406,6.477337238658869,2.9648136536454057,6.405571465160525,6.324799865680364,2.780236813345234,7.086915690081116,1.8816865260030236,10.48698886887383,4.698820159255521,6.099302118644647,6.116210393924852,2.9537324011537707,7.463960751740742,12.119715813243907
C1=COC(C2=NC(CSC3=NN=C(NC4CC4)S3)=CS2)=C1,RL-224,03/01/2019,4.138146709890656,,7.218614515143509,4.935659498230337,5.399387814392981,7.4955347312605305,6.022957183000645,7.0324819440654665,5.2865923757658,5.096733971835011,6.147026353828132,7.086915690081116,6.979761682717703,8.684601542958765,6.23991881534709,5.519218788885414,6.021019389340673,7.023327063844063,7.883861279275386,11.158610832106515
CC(C)C1=NOC(CSC2=NN=C(NC3CC3)S2)=N1,RL-225,03/01/2019,7.000728327580822,4.466705523633708,7.070591176983283,5.715935252546801,6.153342347874839,5.629451553455762,3.4789074723699707,8.101599993620932,6.166178585183571,,3.1464852640107392,4.04823018030424,6.901991836092161,1.563567507505871,5.087918237868362,9.238275106289858,3.3911875361871515,8.25760049603113,7.706122506162156,11.158610832106515
CCC1=NOC(CSC2=NN=C(NC3CC3)S2)=N1,RL-226,03/02/2019,4.052540267673339,8.724569374537484,9.51790169238894,7.300226750636053,5.854231461119904,7.745213668988727,7.726570475221888,8.696807491310977,4.577291074766903,,3.1073063412369146,8.129751827809253,9.188685913327893,6.813264593077197,2.697833906033705,13.48816862547052,7.9554148426171745,7.542252525691437,5.113396732722537,11.158610832106515
CC(SC1=NN=C(NC2CC2)S1)C(=O)N1CCC2=C(C=CS2)C1,RL-227,03/02/2019,4.259715341813688,7.692957351505736,7.159407301868968,5.199273826354791,6.3646536332835515,4.702876477726274,8.516840467974404,9.11900766840966,5.870417964121463,,8.739561160902138,7.6296910279077235,7.452584578092522,6.96426562795717,5.733973356263988,5.387875891702219,8.322328095554795,10.98183130499082,3.016947608792509,11.158610832106515
N#CCNC(=O)CSC1=NN=C(NC2CC2)S1,RL-228,03/02/2019,5.220342219393908,4.886947769149083,9.916117629284283,4.953950893804102,5.0683483953618405,7.628267184864821,6.00441534295305,2.2884733328785387,4.80855534131612,5.335799285227585,1.4950218704924012,4.196935748647194,9.934635248527362,7.075163683409869,3.605837027806971,11.400209841394092,5.891600795415914,3.583714390263746,7.299341633678781,9.22702630705405
O=C(CSC1=NN=C(NC2CC2)S1)NCC#CC1=CC(C(F)(F)F)=CC=C1,RL-229,03/02/2019,,5.668000541101007,7.537550601606911,6.953627631705519,6.700132397737062,7.449873980634631,6.9738000829725975,,6.426425534296304,5.721820762972293,1.4950218704924012,6.464577672337732,7.8652811548092805,9.405900030493722,6.450640536510518,6.478141851997551,6.881073994880142,3.583714390263746,1.978335474258806,8.263781964479096
CCC1=NC(CSC2=NN=C(NC3CC3)S2)=CS1,RL-230,03/03/2019,4.5105006495178035,8.6499402264738,,6.830546440653505,5.452404772424774,5.2067308441146665,5.453077670638334,2.9932960819176255,4.779045127768786,6.714535636601916,5.86934160650792,9.63163365558437,7.8652811548092805,7.7623434462325545,4.869555446399555,6.242763546885842,5.36868616420934,2.3817489411437567,5.647685628988541,7.206671054256631
O=C(CSC1=NN=C(NC2CC2)S1)N1C2=CC=CC=C2CCC2=CC=CC=C21,RL-231,03/03/2019,4.002824690505196,4.74344561217358,7.095687975466565,5.173638623756133,6.5203908317161705,5.37109435060178,5.313916099572445,4.798321350661924,5.214895226328557,5.014464909917742,4.758469338582118,5.100465016867714,6.914387696969338,0.35549999766996265,2.6846995403591887,3.7854719891172643,5.001042345542917,5.405065593937934,1.796037556792574,6.886254555288794
O=C(CSC1=NN=C(NC2CC2)S1)N1CCC2=C(C1)C1=CC=CC=C1[NH]2,RL-232,03/03/2019,5.326489550490583,6.407228753276314,7.432638266477716,5.913117991725661,6.910268384429822,7.470700074243053,3.5904908890287808,2.962007227105981,,5.428616623960575,4.3699204386530806,6.017329886814533,7.407580471045018,10.203493842209971,13.51831026290516,6.7867116798246325,3.682465639158689,4.64288879714821,1.796037556792574,8.492892796288668
CCC1=NC(CSC2=NN=C(NC3CC3)S2)=NO1,RL-233,03/03/2019,6.893181707527548,6.681615833146889,8.757854915497859,7.0369431070027195,5.342845696382854,5.756077101074339,3.738774889668133,,5.735166510315836,6.200413561423913,9.368456500394684,8.628094850874334,8.961679768819367,6.6531660239144585,6.203062614473787,3.1263380776613614,3.7322046613212017,4.64288879714821,2.656585072233346,5.728337121123387
CC1=NOC(C(C)SC2=NN=C(NC3CC3)S2)=N1,RL-234,03/04/2019,7.359945753576005,7.711830052401003,6.953164515909247,5.447505657551025,5.549865734339317,6.010627064753597,,6.655584179912646,6.3613549848783215,6.387506469973148,9.016442776526564,7.873383027825386,6.856622207537413,6.484666487097103,5.535407608760698,5.950765167049091,3.7322046613212017,7.43391371663459,3.2615051271062065,0.3301738017122542
CCC1=NOC(C(C)SC2=NN=C(NC3CC3)S2)=N1,RL-235,03/04/2019,,7.101624927581975,8.137997118208684,5.2688568553100605,6.062697131741262,7.209776987850141,8.192178061129745,8.479943950853144,4.685077259440163,5.258362309251395,9.016442776526564,7.598930896207967,8.691955101499587,8.123207857477883,0.15731374291244737,9.936608406900707,7.949008344080248,10.603031486449577,8.707801989017728,7.316812879960819
C1=COC(C2=NC(CSC3=NN=C(NC4CC4)S3)=NO2)=C1,RL-236,03/04/2019,4.385670064485003,7.565170670960286,8.097803419343064,5.388477479661272,5.55580473244248,4.314331135207022,6.797009133403584,8.468287178489776,6.092114528732601,5.506759241246616,6.440000105913045,7.975494842494701,8.271569061069757,-1.7215638349371272,0.6034972609092719,2.855928021910325,7.056416820846588,11.482983726200022,7.459201919185079,4.393461353104265
CC(C)(C)C1=NC(CSC2=NN=C(NC3CC3)S2)=NO1,RL-237,03/05/2019,6.559413942447911,,9.695505050333685,,5.008789671926663,,6.273021630548948,4.079998551130321,7.089815575832595,6.238117493346122,2.8589353078302806,7.975494842494701,9.342791315850157,-1.7215638349371272,-1.213168024582031,2.855928021910325,6.508231357241282,2.2722610740311167,6.020631232299154,4.989513489117064
FC(F)(F)OC1=CC=C(CSC2=NN=C(NC3CC3)S2)C=C1,RL-238,03/05/2019,5.50979657682823,6.054227365137281,6.5267118660628825,6.491358045399782,6.158710318449096,4.62158523267295,7.074669981320673,,4.9078810609487205,6.282006684410844,9.18548363887199,4.77731913843716,6.617810593361304,6.4944054793009265,8.723926006944522,5.6140206851535215,6.9571407659175,2.2722610740311167,3.936998410871066,3.766126746947472
C1=CC(C2=NC(CSC3=NN=C(NC4CC4)S3)=NO2)=CS1,RL-239,03/05/2019,6.896605387853762,4.811770146469705,,,6.208370842078603,6.3825934797669355,6.083864872476877,6.64038981552525,,5.36584831872627,11.136191587341397,5.857101289328105,6.617810593361304,6.4944054793009265,7.967692262707043,9.880262771896449,6.198253619131793,5.394718660479271,3.936998410871066,11.027406897036059
CC(C)(C)C1=NOC(CSC2=NN=C(NC3CC3)S2)=N1,RL-240,03/05/2019,7.143235714072485,7.496293708715016,6.883622980106519,7.364229157430112,5.236273159483892,7.917781899586194,4.951518989062391,7.603967185515602,6.610239469559367,6.451467377848357,4.242519258013122,8.174120946158261,6.643454402168136,7.66714387437086,5.338199138146375,7.243094045264584,4.773043296543485,6.922296952638643,8.85516184203452,9.19125674648234
CC1=CC=C(C2=NC(CSC3=NN=C(NC4CC4)S3)=CO2)C=C1,RL-241,03/06/2019,7.355930328037367,4.211625823297871,2.817332049644812,,5.328392647665829,4.765377517524508,,3.308333905493847,6.165940060280036,5.929928403242819,11.226667229858352,5.621176273597692,2.549872071978325,7.66714387437086,0.508542264490389,2.942953520235424,4.773043296543485,7.139709862840368,5.263606695093765,5.696951590981464
C1=COC(C2=NOC(CSC3=NN=C(NC4CC4)S3)=N2)=C1,RL-242,03/06/2019,4.246993649356233,7.812152697751184,,4.530215080749623,5.158951848243113,7.563606833080961,6.013202892067759,9.081781257118173,6.805450770510544,5.5928393423141465,-1.2132847460711798,7.420230897438024,2.549872071978325,0.5525470179003444,6.520921158792439,4.746434885399154,6.045193635389216,10.327328050750214,2.9355338804425517,7.53775634725519
CC(C)C1=NOC(C(C)SC2=NN=C(NC3CC3)S2)=N1,RL-243,03/06/2019,7.011951333230233,7.918844839445165,6.8885258504109785,4.588757519915724,5.001428654317099,,5.433491039121182,,4.593112351131023,6.4140460516127,8.95243951583734,9.295687863179072,6.903540222402819,7.142902017951344,5.261750218746829,4.746434885399154,5.193162722165694,10.327328050750214,11.09662832426291,3.1469278806415732
C(SC1=NN=C(NC2CC2)S1)C1=NN=NN1C1CC1,RL-244,03/06/2019,7.681984057627304,6.788346624982209,5.781693435896152,6.040822522669535,5.9673329562918696,7.062559463226104,7.103641875229544,7.298352778899601,5.241809025884902,5.353798589423858,7.60852075282707,7.189406962162534,5.350715891883603,6.546379653021105,4.804182692781093,4.977887663814423,7.253952973279397,7.824269597874754,6.51474151393606,13.631363943101647
CC(C)C(SC1=NN=C(NC2CC2)S1)C(=O)NC(C)(C)C,RL-245,03/07/2019,6.9593316942754555,3.248977609564311,5.592000287530323,6.339026801555918,5.308914960049297,4.428631573708289,8.948312869175087,,4.562225865745586,6.359665301398284,8.699387631837586,4.033181287975602,5.528174172627235,5.713261797799255,-0.33692577059507034,-0.1821094047496299,8.846156775917098,7.824269597874754,9.330462542523744,1.0522610505485206
CC(C)C(SC1=NN=C(NC2CC2)S1)C(=O)N1CCC2=CC=CC=C2C1,RL-246,03/07/2019,6.233321022100753,8.466302156321724,3.4085713627604477,4.512318607099523,5.188475226396863,,5.7594804621806395,7.522391594682271,5.2137223029977955,5.138884444080758,7.985036907586841,8.943456528637974,2.8958627674106836,4.484434855222966,2.6980374272581162,-0.1821094047496299,5.897160265203911,9.696589578819694,4.9468418462146415,2.7012855054666756
CC(C)C(SC1=NN=C(NC2CC2)S1)C(=O)N1CCCC2=CC=CC=C21,RL-247,03/07/2019,6.313174638498502,3.0132553100331583,6.348297460230629,4.806583468077448,,4.78564167538751,,7.9031652330484805,5.075944007896733,6.559311691899968,11.48177400868417,1.9896075773624504,5.914788833952022,2.891732900011666,2.6980374272581162,3.8468855356136182,5.897160265203911,8.994327750460013,5.5461581736772265,7.757455185563594
CC(C)C(SC1=NN=C(NC2CC2)S1)C(=O)N1CCCC1,RL-248,03/07/2019,6.741239624277161,8.167034965405048,6.458814066074023,7.032602224203406,5.68837026671344,5.271638319469391,3.3038846570089184,7.731993736905428,7.34494572340146,5.0845889377630655,10.250442270412776,7.464809306415461,6.909106083396004,4.2857098813272945,4.2874065749360195,6.559395251710938,3.316178562793099,9.816502578231498,8.685842943682795,1.4502432263781388
CC(C)C(SC1=NN=C(NC2CC2)S1)C(=O)N1CCOCC1,RL-249,03/08/2019,6.7314417044308374,5.0826423040586794,6.2018620174959125,7.058760575468062,6.0171020089233895,5.878733875940096,3.6431030646582787,2.7281470258012295,,6.275129800283352,14.99253282783604,5.192509677102155,6.013055465613748,5.989356095030466,3.744013665608379,9.448668236989242,3.592165526799248,4.364606116925142,8.685842943682795,3.9143237368409443
CC(=O)N1CCN(C(=O)C(SC2=NN=C(NC3CC3)S2)C(C)C)CC1,RL-250,03/08/2019,,5.3447664397036725,5.974793612968985,7.205343291276749,6.4868638610895655,6.194536931775096,,5.731208476864603,,5.7109503667967845,14.99253282783604,4.936644653417325,6.152079279401038,8.000982195135077,6.844545398508326,6.572521608737981,3.592165526799248,6.664937519811534,8.685842943682795,2.9175250316277297
CC(C)C(SC1=NN=C(NC2CC2)S1)C(=O)N1CCC2=CC=CC=C21,RL-251,03/08/2019,6.742065036943165,3.4476501164658493,,4.534005652426523,5.8162752809441205,5.209730892251235,7.131095148744935,9.52810939759991,5.344091095446199,5.333911834818944,0.9106053492669082,2.3336467400140615,6.152079279401038,0.36297907715295086,5.105502822692711,2.5250892161865224,6.892279613534972,9.171688462799805,1.2785714059836542,9.227015796323517
CC(C)C(SC1=NN=C(NC2CC2)S1)C(=O)N1CCSC2=CC=CC=C21,RL-252,03/08/2019,5.7892932606288845,3.459775888417714,6.5046566940040975,6.222523276696293,5.987621920086793,7.234168635631736,4.697515695915357,9.333447316052881,7.011072511483102,5.660810572223986,10.161900134667153,2.735231255363529,6.398176429735427,3.7168268668307296,9.483038182433805,3.0729543094835785,4.738231123149772,8.497412794081129,9.550366103808237,3.187798309415518
CC(C)C(SC1=NN=C(NC2CC2)S1)C(=O)N1CCC2=C(C=CS2)C1,RL-253,03/09/2019,,4.453703790583527,,,6.075465113236874,6.76197169492596,4.825512747599013,4.981282118172301,6.178371704595147,5.1227004257492705,10.161900134667153,3.5795281638846634,6.398176429735427,3.7168268668307296,8.632892502272778,12.860464377174512,4.48514376928724,4.9411895507848405,4.543243027335924,10.022376479493406
CC1=NC(CSC2=NN=C(NC3CC3)S2)=NC2=CC=CC=C12,RL-254,03/09/2019,,3.2147005915227744,,7.275174054192394,5.327056907906074,7.18244125764698,4.834606508705552,8.157486273145384,6.335338658146595,6.190794253894765,10.161900134667153,3.739392329373581,6.398176429735427,3.2257215618618487,4.286983385618944,5.45139524570561,4.901801137943491,7.943131435598141,1.1655246733999185,7.877744819476091
C(SC1=NN=C(NC2CC2)S1)C1=NC(C2CC2)=NO1,RL-255,03/09/2019,7.813962288816498,,2.41140782923312,4.838793869746578,6.45848385182177,6.490944439058154,5.614613882536771,5.553125006488194,7.438585480553887,6.087436108383718,7.739285146284014,3.739392329373581,2.4678029440414773,4.109848284342499,3.8966764052811036,2.786722959065637,5.631209390532594,6.909081933166805,7.858587161506804,3.685590254030486
